,FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
3405,3406,1474,Sales Revenue - 200,-134289.954,2020-02-29,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3406,3407,938,Sales Revenue - 200,-133525.166,2020-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3407,3408,1136,Sales Revenue - 200,-126351.475,2020-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3408,3409,1700,Sales Revenue - 200,-132171.98,2020-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3409,3410,567,Sales Revenue - 200,-111478.625,2020-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3410,3411,1625,Sales Revenue - 200,-137604.435,2020-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3411,3412,400,Sales Revenue - 200,-107039.966,2020-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3412,3413,1747,Sales Revenue - 200,-133969.985,2020-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3413,3414,1420,Sales Revenue - 200,-108742.575,2020-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3414,3415,895,Sales Revenue - 200,-113475.155,2020-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3415,3416,594,Sales Revenue - 200,-96431.463,2020-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3416,3417,976,Sales Revenue - 200,-118800.0,2021-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3417,3418,573,Sales Revenue - 200,-134289.954,2021-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3418,3419,1871,Sales Revenue - 200,-133525.166,2021-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3419,3420,738,Sales Revenue - 200,-126351.475,2021-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3420,3421,1500,Sales Revenue - 200,-132171.98,2021-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3421,3422,151,Sales Revenue - 200,-111478.625,2021-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3422,3423,1199,Sales Revenue - 200,-137604.435,2021-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3423,3424,1593,Sales Revenue - 200,-107039.966,2021-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3424,3425,607,Sales Revenue - 200,-133969.985,2021-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3425,3426,981,Sales Revenue - 200,-108742.575,2021-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3426,3427,462,Sales Revenue - 200,-113475.155,2021-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3427,3428,1567,Sales Revenue - 200,-97367.691,2021-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3428,3429,1526,Sales Revenue - 500,-46800.0,2019-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3429,3430,597,Sales Revenue - 500,-47468.571,2019-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3430,3431,1552,Sales Revenue - 500,-47468.571,2019-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3431,3432,1226,Sales Revenue - 500,-47802.857,2019-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3432,3433,844,Sales Revenue - 500,-54154.286,2019-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3433,3434,816,Sales Revenue - 500,-60840.0,2019-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3434,3435,105,Sales Revenue - 500,-62595.0,2019-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3435,3436,241,Sales Revenue - 500,-58467.857,2019-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3436,3437,1120,Sales Revenue - 500,-59843.571,2019-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3437,3438,1249,Sales Revenue - 500,-48837.857,2019-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3438,3439,140,Sales Revenue - 500,-63970.714,2019-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3439,3440,173,Sales Revenue - 500,-63450.0,2019-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3440,3441,1497,Sales Revenue - 500,-48600.0,2020-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3441,3442,1474,Sales Revenue - 500,-49294.286,2020-02-29,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3442,3443,938,Sales Revenue - 500,-49294.286,2020-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3443,3444,1136,Sales Revenue - 500,-49641.429,2020-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3444,3445,1700,Sales Revenue - 500,-56237.143,2020-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3445,3446,567,Sales Revenue - 500,-63180.0,2020-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3446,3447,1625,Sales Revenue - 500,-62595.0,2020-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3447,3448,400,Sales Revenue - 500,-58467.857,2020-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3448,3449,1747,Sales Revenue - 500,-59843.571,2020-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3449,3450,1420,Sales Revenue - 500,-48837.857,2020-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3450,3451,895,Sales Revenue - 500,-64568.571,2020-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3451,3452,594,Sales Revenue - 500,-77801.786,2020-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3452,3453,976,Sales Revenue - 500,-48600.0,2021-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3453,3454,573,Sales Revenue - 500,-49294.286,2021-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3454,3455,1871,Sales Revenue - 500,-49294.286,2021-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3455,3456,738,Sales Revenue - 500,-49641.429,2021-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3456,3457,1500,Sales Revenue - 500,-56237.143,2021-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3457,3458,151,Sales Revenue - 500,-63180.0,2021-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3458,3459,1199,Sales Revenue - 500,-62595.0,2021-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3459,3460,1593,Sales Revenue - 500,-58467.857,2021-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3460,3461,607,Sales Revenue - 500,-59843.571,2021-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3461,3462,981,Sales Revenue - 500,-48837.857,2021-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3462,3463,462,Sales Revenue - 500,-64568.571,2021-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3463,3464,1567,Sales Revenue - 500,-78557.143,2021-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3464,3465,1526,Sales Revenue - 600,-83200.0,2019-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3465,3466,597,Sales Revenue - 600,-84388.571,2019-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3466,3467,1552,Sales Revenue - 600,-84388.571,2019-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3467,3468,1226,Sales Revenue - 600,-84982.857,2019-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3468,3469,844,Sales Revenue - 600,-96274.286,2019-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3469,3470,816,Sales Revenue - 600,-108160.0,2019-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3470,3471,105,Sales Revenue - 600,-111280.0,2019-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3471,3472,241,Sales Revenue - 600,-103942.857,2019-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3472,3473,1120,Sales Revenue - 600,-106388.571,2019-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3473,3474,1249,Sales Revenue - 600,-86822.857,2019-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3474,3475,140,Sales Revenue - 600,-113725.714,2019-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3475,3476,173,Sales Revenue - 600,-112800.0,2019-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3476,3477,1497,Sales Revenue - 600,-86400.0,2020-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3477,3478,1474,Sales Revenue - 600,-87634.286,2020-02-29,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3478,3479,938,Sales Revenue - 600,-87634.286,2020-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3479,3480,1136,Sales Revenue - 600,-88251.429,2020-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3480,3481,1700,Sales Revenue - 600,-99977.143,2020-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3481,3482,567,Sales Revenue - 600,-112320.0,2020-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3482,3483,1625,Sales Revenue - 600,-111280.0,2020-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
3483,3484,400,Sales Revenue - 600,-103942.857,2020-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11.0,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2023-04-11 02:41:08.827
